Symbol;Name;Market Capital;CEO;Employees;Headquarters;Founded;Industry;Source;Source Link
RR;Richtech Robotics Inc. Class B Common Stock;252568318.00;Zhenwu Huang;;4175 Cameron Street, Suite 1 Las Vegas, NV 89103 United States;;;CNBC;https://www.cnbc.com/quotes/RR
RRBI;Red River Bancshares Inc. Common Stock;376007094.00;;;1412 Centre Court Drive, Suite 301 Alexandria, LA 71301 United States;;;CNBC;https://www.cnbc.com/quotes/RRBI
RRC;Range Resources Corporation Common Stock;9451411417.00;;;100 Throckmorton St Ste 1200 Fort Worth, TX 76102-2842 United States;;;CNBC;https://www.cnbc.com/quotes/RRC
RRGB;Red Robin Gourmet Burgers Inc. Common Stock;55371953.00;;;10000 EAST GEDDES AVENUE, SUITE 500 Englewood, CO 80112 United States;;;CNBC;https://www.cnbc.com/quotes/RRGB
RRR;Red Rock Resorts Inc. Class A Common Stock;4985672956.00;Frank Fertitta III;;1505 S Pavilion Center Dr Las Vegas, NV 89135-1403 United States;;;CNBC;https://www.cnbc.com/quotes/RRR
RRX;Regal Rexnord Corporation Common Stock;8914174569.00;;;111 West Michigan Street Milwaukee, WI 53203-2903 United States;;;CNBC;https://www.cnbc.com/quotes/RRX
RS;Reliance Inc. Common Stock;15354675190.00;;;16100 N. 71ST STREET, SUITE 400 Scottsdale, AZ 85254 United States;;;CNBC;https://www.cnbc.com/quotes/RS
RSF;RiverNorth Capital and Income Fund Common Stock;50123655.00;;;;;;;
RSG;Republic Services Inc. Common Stock;79017994707.00;;;18500 N. Allied Way Phoenix, AZ 85054 United States;;;CNBC;https://www.cnbc.com/quotes/RSG
RSI;Rush Street Interactive Inc. Class A Common Stock;2708847951.00;;;900 N. Michigan Avenue, Suite 950 Chicago, IL 60611 United States;;;CNBC;https://www.cnbc.com/quotes/RSI
RSKD;Riskified Ltd. Class A Ordinary Shares;784169738.00;Eido Gal;;Sderot Sha'ul Hamelech 37 Tel Aviv-yafo 6492806 Israel;;;CNBC;https://www.cnbc.com/quotes/RSKD
RSLS;ReShape Lifesciences Inc. Common Stock;3514199.00;;;1001 CALLE AMANECER San Clemente, CA 92673 United States;;;CNBC;https://www.cnbc.com/quotes/RSLS
RSSS;Research Solutions Inc Common Stock;92182785.00;;;10624 S. Eastern Ave, Suite A-614 Henderson, NV 89052 United States;;;CNBC;https://www.cnbc.com/quotes/RSSS
RSVR;Reservoir Media Inc. Common Stock;471631387.00;;;200 Varick Street, Suite 801 New York, NY 10014 United States;;;CNBC;https://www.cnbc.com/quotes/RSVR
RTACU;Renatus Tactical Acquisition Corp I Unit;0.00;;;;;;;
RTO;Rentokil Initial plc American Depositary Shares (each representing five (5) Ordinary Shares);12042055251.00;;;Riverbank Meadows Business Park,, Blackwater Camberley GU17 9AB, United Kingdom;;;CNBC;https://www.cnbc.com/quotes/RTO
RTX;RTX Corporation Common Stock;176813481460.00;Christopher Calio;;1000 Wilson Blvd Arlington, VA 22209 United States;;;CNBC;https://www.cnbc.com/quotes/RTX
RUM;Rumble Inc. Class A Common Stock;3979319434.00;;;444 Gulf of Mexico Dr Longboat Key, FL 34228 United States;;;CNBC;https://www.cnbc.com/quotes/RUM
RUMBW;Rumble Inc. Warrant;1433597613.00;;;444 Gulf of Mexico Dr Longboat Key, FL 34228 United States;;;CNBC;https://www.cnbc.com/quotes/RUMBW
RUN;Sunrun Inc. Common Stock;1571986914.00;Mary Powell;;600 California Street, Suite 1800 San Francisco, CA 94108 United States;;;CNBC;https://www.cnbc.com/quotes/RUN
RUSHA;Rush Enterprises Inc. Common Stock Cl A;3806808667.00;W. M. Rush;;555 Ih 35 South New Braunfels, TX 78130 United States;;;CNBC;https://www.cnbc.com/quotes/RUSHA
RUSHB;Rush Enterprises Inc. Class B;4076833730.00;W. M. Rush;;555 Ih 35 South New Braunfels, TX 78130 United States;;;CNBC;https://www.cnbc.com/quotes/RUSHB
RVLV;Revolve Group Inc. Class A Common Stock;1379444143.00;Michael Karanikolas;;12889 Moore St Cerritos, CA 90703 United States;;;CNBC;https://www.cnbc.com/quotes/RVLV
RVMD;Revolution Medicines Inc. Common Stock;7407860225.00;Mark Goldsmith M.D., Ph.D.;;700 Saginaw Dr Redwood City, CA 94063-4752 United States;;;CNBC;https://www.cnbc.com/quotes/RVMD
RVMDW;Revolution Medicines Inc. Warrant;47498224.00;Mark Goldsmith M.D., Ph.D.;;700 Saginaw Dr Redwood City, CA 94063-4752 United States;;;CNBC;https://www.cnbc.com/quotes/RVMDW
RVP;Retractable Technologies Inc. Common Stock;19429216.00;Thomas Shaw;;511 Lobo Lane Little Elm, TX 75068-5295 United States;;;CNBC;https://www.cnbc.com/quotes/RVP
RVPH;Reviva Pharmaceuticals Holdings Inc. Common Stock ;48142147.00;;;10080 N Wolfe Road, Suite Sw3-200 Cupertino, CA 95014 United States;;;CNBC;https://www.cnbc.com/quotes/RVPH
RVPHW;Reviva Pharmaceuticals Holdings Inc. Warrants;3346580.00;;;10080 N Wolfe Road, Suite Sw3-200 Cupertino, CA 95014 United States;;;CNBC;https://www.cnbc.com/quotes/RVPHW
RVSB;Riverview Bancorp Inc Common Stock;121452198.00;;;Suite 900, 900 Washington Street Vancouver, WA 98660 United States;;;CNBC;https://www.cnbc.com/quotes/RVSB
RVSN;Rail Vision Ltd. Ordinary Share;20072639.00;;;15 Ha'tidhar St., P.O.B 2155 Ra'anana 4366517 Israel;;;CNBC;https://www.cnbc.com/quotes/RVSN
RVSNW;Rail Vision Ltd. Warrant;5172825.00;;;15 Ha'tidhar St., P.O.B 2155 Ra'anana 4366517 Israel;;;CNBC;https://www.cnbc.com/quotes/RVSNW
RVT;Royce Small-Cap Trust Inc. Common Stock;1584804576.00;;;ONE MADISON AVENUE New York, NY 10010 United States;;;CNBC;https://www.cnbc.com/quotes/RVT
RVTY;Revvity Inc. Common Stock;10529296728.00;;;77 4Th Avenue Waltham, MA 02451 United States;;;CNBC;https://www.cnbc.com/quotes/RVTY
RVYL;Ryvyl Inc. Common Stock;5116477.00;;;3131 CAMINO DEL RIO NORTH, SUITE 1400 San Diego, CA 92108 United States;;;CNBC;https://www.cnbc.com/quotes/RVYL
RWAY;Runway Growth Finance Corp. Common Stock;361896577.00;;;205 N Michigan Ave Ste 4200 Chicago, IL 60601-5914 United States;;;CNBC;https://www.cnbc.com/quotes/RWAY
RWAYL;Runway Growth Finance Corp. 7.50% Notes due 2027;932752014.00;;;205 N Michigan Ave Ste 4200 Chicago, IL 60601-5914 United States;;;CNBC;https://www.cnbc.com/quotes/RWAYL
RWAYZ;Runway Growth Finance Corp. 8.00% Notes due 2027;938914340.00;;;205 N Michigan Ave Ste 4200 Chicago, IL 60601-5914 United States;;;CNBC;https://www.cnbc.com/quotes/RWAYZ
RWT;Redwood Trust Inc. Common Stock;724159548.00;;;One Belvedere Place, Suite 300 Mill Valley, CA 94941 United States;;;CNBC;https://www.cnbc.com/quotes/RWT
RWT^A;Redwood Trust Inc. 10.00% Series A Fixed-Rate Reset Cumulative Redeemable Preferred Stock;;;;One Belvedere Place, Suite 300 Mill Valley, CA 94941 United States;;;CNBC;https://www.cnbc.com/quotes/RWT
RWTN;Redwood Trust Inc. 9.125% Senior Notes Due 2029;3237419156.00;;;One Belvedere Place, Suite 300 Mill Valley, CA 94941 United States;;;CNBC;https://www.cnbc.com/quotes/RWTN
RWTO;Redwood Trust Inc. 9.00% Senior Notes Due 2029;3289335006.00;;;One Belvedere Place, Suite 300 Mill Valley, CA 94941 United States;;;CNBC;https://www.cnbc.com/quotes/RWTO
RWTP;Redwood Trust Inc. 9.125% Senior Notes Due 2030;0.00;;;One Belvedere Place, Suite 300 Mill Valley, CA 94941 United States;;;CNBC;https://www.cnbc.com/quotes/RWTP
RXO;RXO Inc. Common Stock;2471855165.00;;;11215 North Community House Road Charlotte, NC 28277 United States;;;CNBC;https://www.cnbc.com/quotes/RXO
RXRX;Recursion Pharmaceuticals Inc. Class A Common Stock;1658500204.00;;;41S Rio Grande Street Salt Lake City, UT 84101 United States;;;CNBC;https://www.cnbc.com/quotes/RXRX
RXST;RxSight Inc. Common Stock;637187862.00;;;100 COLUMBIA STREET, SUITE 120 Aliso Viejo, CA 92656 United States;;;CNBC;https://www.cnbc.com/quotes/RXST
RXT;Rackspace Technology Inc. Common Stock;263501468.00;;;1 Fanatical Place, City Of Windcrest San Antonio, TX 78218 United States;;;CNBC;https://www.cnbc.com/quotes/RXT
RY;Royal Bank Of Canada Common Stock;181728451670.00;;;Royal Bank Plaza, 200 Bay Street Toronto, ON M5J2J5 Canada;;;CNBC;https://www.cnbc.com/quotes/RY
RYAAY;Ryanair Holdings plc American Depositary Shares;30788334728.00;;;C/O Ryanair Ltd Corporate Head Office Dublin Airport Dublin K67 NY94 Ireland;;;CNBC;https://www.cnbc.com/quotes/RYAAY
RYAM;Rayonier Advanced Materials Inc. Common Stock;259752953.00;;;1301 RIVERPLACE BOULEVARD, SUITE 2300 Jacksonville, FL 32207 United States;;;CNBC;https://www.cnbc.com/quotes/RYAM
RYAN;Ryan Specialty Holdings Inc. Class A Common Stock;18015767395.00;;;155 North Wacker Drive, Suite 4000 Chicago, IL 60606 United States;;;CNBC;https://www.cnbc.com/quotes/RYAN
RYDE;Ryde Group Ltd. Class A Ordinary Shares;6297313.00;Junming Terence Zou;;Duo Tower, Fraser Street, #08-21 189352 Singapore;;;CNBC;https://www.cnbc.com/quotes/RYDE
RYET;Ruanyun Edai Technology Inc. Ordinary shares;450731303.00;Yan Fu;;No. 698 Jing Dong Avenue ZheJiang University HighTech Campus Nanchang, JGX 330096 China;;;CNBC;https://www.cnbc.com/quotes/RYET
RYI;Ryerson Holding Corporation Common Stock;670322511.00;;;227 W. Monroe St., 27Th Floor Chicago, IL 60606 United States;;;CNBC;https://www.cnbc.com/quotes/RYI
RYN;Rayonier Inc. REIT Common Stock;3631164854.00;;;1 Rayonier Way Jacksonville, FL 32097 United States;;;CNBC;https://www.cnbc.com/quotes/RYN
RYTM;Rhythm Pharmaceuticals Inc. Common Stock;3967434994.00;David Meeker M.D.;;222 Berkeley Street, 12th Floor Boston, MA 02116 United States;;;CNBC;https://www.cnbc.com/quotes/RYTM
RZB;Reinsurance Group of America Incorporated 5.75% Fixed-To-Floating Rate Subordinated Debentures due 2056;1649505836.00;;;16600 Swingley Ridge Road Chesterfield, MO 63017-1706 United States;;;CNBC;https://www.cnbc.com/quotes/RZB
RZC;Reinsurance Group of America Incorporated 7.125% Fixed-Rate Reset Subordinated Debentures due 2052;1697087735.00;;;16600 Swingley Ridge Road Chesterfield, MO 63017-1706 United States;;;CNBC;https://www.cnbc.com/quotes/RZC
RZLT;Rezolute Inc. Common Stock (NV);332670147.00;Nevan Elam J.D.;;275 Shoreline Drive, Suite 500 Redwood City, CA 94065 United States;;;CNBC;https://www.cnbc.com/quotes/RZLT
RZLV;Rezolve AI PLC Ordinary Shares;514146599.00;Daniel Wagner;;5 New Street Square London EC4A 3TW United Kingdom;;;CNBC;https://www.cnbc.com/quotes/RZLV
RZLVW;Rezolve AI PLC Warrants;130364185.00;Daniel Wagner;;5 New Street Square London EC4A 3TW United Kingdom;;;CNBC;https://www.cnbc.com/quotes/RZLVW
S;SentinelOne Inc. Class A Common Stock;6514025956.00;Tomer Weingarten;;444 Castro Street, Suite 400 Mountain View, CA 94041 United States;;;CNBC;https://www.cnbc.com/quotes/S
SA;Seabridge Gold Inc. Ordinary Shares (Canada);1093526338.00;Rudi Fronk;;106 Front St E Suite 400 Toronto, ON M5A 1E1 Canada;;;CNBC;https://www.cnbc.com/quotes/SA
SABA;Saba Capital Income & Opportunities Fund II Shares of Beneficial Interest;0.00;Pierre Weinstein;;C/O Saba Capital Management L.P., 58th Floor, 405 Lexington Avenue New York, NY 10174 United States;;;CNBC;https://www.cnbc.com/quotes/SABA
SABR;Sabre Corporation Common Stock;986967700.00;;;3150 Sabre Dr Southlake, TX 76092-2103 United States;;;CNBC;https://www.cnbc.com/quotes/SABR
SABS;SAB Biotherapeutics Inc. Common Stock;16817972.00;Samuel Reich;;777 W 41St St, Suite 401 Miami Beach, FL 33140 United States;;;CNBC;https://www.cnbc.com/quotes/SABS
SABSW;SAB Biotherapeutics Inc. Warrant;333572.00;Samuel Reich;;777 W 41St St, Suite 401 Miami Beach, FL 33140 United States;;;CNBC;https://www.cnbc.com/quotes/SABSW
SACH;Sachem Capital Corp. Common Shares;43525328.00;John Villano;;568 EAST MAIN STREET Branford, CT 06405 United States;;;CNBC;https://www.cnbc.com/quotes/SACH
SACH^A;Sachem Capital Corp. 7.75% Series A Cumulative Redeemable Preferred Stock;;John Villano;;568 EAST MAIN STREET Branford, CT 06405 United States;;;CNBC;https://www.cnbc.com/quotes/SACH
SAFE;Safehold Inc. New Common Stock ;1039987401.00;Jay Sugarman;;1114 Avenue Of The Americas, 39Th Floor New York, NY 10036 United States;;;CNBC;https://www.cnbc.com/quotes/SAFE
SAFT;Safety Insurance Group Inc. Common Stock;1215611714.00;George Murphy;;20 Custom House St Boston, MA 02110-3513 United States;;;CNBC;https://www.cnbc.com/quotes/SAFT
SAGE;Sage Therapeutics Inc. Common Stock;408913132.00;;;55 Cambridge Parkway Cambridge, MA 02142 United States;;;CNBC;https://www.cnbc.com/quotes/SAGE
SAGT;SAGTEC GLOBAL LIMITED Ordinary shares;42921000.00;Lok Ng Chen;;No 43-2, Jalan Besar Kepong Kuala Lumpur 52100 Malaysia;;;CNBC;https://www.cnbc.com/quotes/SAGT
SAH;Sonic Automotive Inc. Common Stock;2280141137.00;David Smith;;4401 Colwick Rd Charlotte, NC 28211-2311 United States;;;CNBC;https://www.cnbc.com/quotes/SAH
SAIA;Saia Inc. Common Stock;7039900202.00;;;11465 Johns Creek Pkwy Ste 400 Johns Creek, GA 30097-1572 United States;;;CNBC;https://www.cnbc.com/quotes/SAIA
SAIC;Science Applications International Corporation Common Stock;5598619168.00;;;12010 Sunset Hills Road Reston, VA 20190 United States;;;CNBC;https://www.cnbc.com/quotes/SAIC
SAIH;SAIHEAT Limited Class A Ordinary Shares;10303840.00;Arthur Lee;;437 Madison Avenue, 27th Floor New York, NY 10022 United States;;;CNBC;https://www.cnbc.com/quotes/SAIH
SAIHW;SAIHEAT Limited Warrant;178450.00;Arthur Lee;;437 Madison Avenue, 27th Floor New York, NY 10022 United States;;;CNBC;https://www.cnbc.com/quotes/SAIHW
SAIL;SailPoint Inc. Common Stock;9511868339.00;;;11120 Four Points Drive, Suite 100 Austin, TX 78726 United States;;;CNBC;https://www.cnbc.com/quotes/SAIL
SAJ;Saratoga Investment Corp 8.00% Notes due 2027;389752823.00;Christian Oberbeck;;535 Madison Ave New York, NY 10022 United States;;;CNBC;https://www.cnbc.com/quotes/SAJ
SAM;Boston Beer Company Inc. (The) Common Stock;2586542152.00;;;One Design Center Place Suite 850 C/O The Boston Beer Company Boston, MA 02210 United States;;;CNBC;https://www.cnbc.com/quotes/SAM
SAMG;Silvercrest Asset Management Group Inc. Class A Common Stock;188540199.00;Richard Hough III;;1330 Avenue Of The Americas, 38Th Floor New York, NY 10019 United States;;;CNBC;https://www.cnbc.com/quotes/SAMG
SAN;Banco Santander S.A. Sponsored ADR (Spain);117852755276.00;;;Avda de Cantabria s/n Ciudad Grupo Santander, Boadilla Del Monte, MAD 28660 Spain;;;CNBC;https://www.cnbc.com/quotes/SAN
SANA;Sana Biotechnology Inc. Common Stock;448855204.00;;;188 East Blaine Street, Suite 400 Seattle, WA 98102 United States;;;CNBC;https://www.cnbc.com/quotes/SANA
SAND          ;Sandstorm Gold Ltd. Ordinary Shares (Canada);2591220975.00;;;733 Seymour Street, Suite 3200 Vancouver, BC V6B 0S6 Canada;;;CNBC;https://www.cnbc.com/quotes/SAND
SANG;Sangoma Technologies Corporation Common Shares;187643342.00;;;100 Renfrew Drive, Suite 100 Markham, ON L3R 9R6 Canada;;;CNBC;https://www.cnbc.com/quotes/SANG
SANM;Sanmina Corporation Common Stock;4501652549.00;Jure Sola;;2700 N 1st St San Jose, CA 95134-2015 United States;;;CNBC;https://www.cnbc.com/quotes/SANM
SANW;S&W Seed Company Common Stock (NV);12086518.00;;;2101 Ken Pratt Blvd., Suite 201 Longmont, CO 80501 United States;;;CNBC;https://www.cnbc.com/quotes/SANW
SAP;SAP  SE ADS;362249042890.00;;;Dietmar-Hopp-Allee 16 Walldorf 69190 Germany;;;CNBC;https://www.cnbc.com/quotes/SAP
SAR;Saratoga Investment Corp New;376131871.00;Christian Oberbeck;;535 Madison Ave New York, NY 10022 United States;;;CNBC;https://www.cnbc.com/quotes/SAR
SARO;StandardAero Inc. Common Stock;9418439501.00;Russell Ford;;6710 North Scottsdale Road, Suite 250 Scottsdale, AZ 85253 United States;;;CNBC;https://www.cnbc.com/quotes/SARO
SAT;Saratoga Investment Corp 6.00% Notes due 2027;377053763.00;Christian Oberbeck;;535 Madison Ave New York, NY 10022 United States;;;CNBC;https://www.cnbc.com/quotes/SAT
SATL;Satellogic Inc. Class A Common Stock;379999963.00;;;210 Delburg Street Davidson, NC 28036 United States;;;CNBC;https://www.cnbc.com/quotes/SATL
SATLW;Satellogic Inc. Warrant;64235610.00;;;210 Delburg Street Davidson, NC 28036 United States;;;CNBC;https://www.cnbc.com/quotes/SATLW
SATS;EchoStar  Corporation Common Stock;5678601926.00;;;9601 SOUTH MERIDIAN BOULEVARD Englewood, CO 80112 United States;;;CNBC;https://www.cnbc.com/quotes/SATS
SATX;SatixFy Communications Ltd. Ordinary Share;250126721.00;;;12 Hamada St. Building B, 2Nd Floor Rehovot 7670315 Israel;;;CNBC;https://www.cnbc.com/quotes/SATX
SAVA;Cassava Sciences Inc. Common Stock;101929661.00;;;6801 N. Capital of Texas Highway Building 1 Austin, TX 78731 United States;;;CNBC;https://www.cnbc.com/quotes/SAVA
SAY;Saratoga Investment Corp 8.125% Notes due 2027;386810451.00;Christian Oberbeck;;535 Madison Ave New York, NY 10022 United States;;;CNBC;https://www.cnbc.com/quotes/SAY
SAZ;Saratoga Investment Corp 8.50% Notes due 2028;385012762.00;Christian Oberbeck;;535 Madison Ave New York, NY 10022 United States;;;CNBC;https://www.cnbc.com/quotes/SAZ
SB;Safe Bulkers Inc Common Stock ($0.001 par value);385287146.00;Polys Hajioannou;;Apt. D11 Les Acanthes, 6, Avenue Des Citronniers Monaco MC98000 Monaco;;;CNBC;https://www.cnbc.com/quotes/SB
SB^C;Safe Bulkers Inc Cumulative Redeemable Perpetual Preferred Series C (Marshall Islands);;Polys Hajioannou;;Apt. D11 Les Acanthes, 6, Avenue Des Citronniers Monaco MC98000 Monaco;;;CNBC;https://www.cnbc.com/quotes/SB
SB^D;Safe Bulkers Inc Perpetual Preferred Series D (Marshall Islands);;Polys Hajioannou;;Apt. D11 Les Acanthes, 6, Avenue Des Citronniers Monaco MC98000 Monaco;;;CNBC;https://www.cnbc.com/quotes/SB
SBAC;SBA Communications Corporation Class A Common Stock;24662330480.00;;;8051 Congress Avenue Boca Raton, FL 33487 United States;;;CNBC;https://www.cnbc.com/quotes/SBAC
SBC;SBC Medical Group Holdings Incorporated Common Stock;471431192.00;Yoshiyuki Aikawa;;200 Spectrum Center Dr., Suite 300 Irvine, CA 92618 United States;;;CNBC;https://www.cnbc.com/quotes/SBC
SBCF;Seacoast Banking Corporation of Florida Common Stock;2112662457.00;Charles Shaffer Jr.;;815 Colorado Ave, P O Box 9012 Stuart, FL 34994 United States;;;CNBC;https://www.cnbc.com/quotes/SBCF
SBCWW;SBC Medical Group Holdings Incorporated Warrants;20981278.00;Yoshiyuki Aikawa;;200 Spectrum Center Dr., Suite 300 Irvine, CA 92618 United States;;;CNBC;https://www.cnbc.com/quotes/SBCWW
SBET;SharpLink Gaming Inc. Common Stock;4433076.00;Rob Phythian;;333 Washington Ave. North, Suite 104 Minneapolis, MN 55401 United States;;;CNBC;https://www.cnbc.com/quotes/SBET
SBEV;Splash Beverage Group Inc. (NV) Common Stock;6160145.00;Robert Nistico;;1314 East Las Olas Blvd, Suite, 221 Fort Lauderdale Lakes, FL 33301 United States;;;CNBC;https://www.cnbc.com/quotes/SBEV
SBFG;SB Financial Group Inc. Common Stock;125673946.00;Mark Klein;;401 Clinton St Defiance, OH 43512 United States;;;CNBC;https://www.cnbc.com/quotes/SBFG
SBFM;Sunshine Biopharma Inc. Common Stock;3898859.00;Steve Slilaty;;333 Las Olas Way, Cu4 Suite 433 Fort Lauderdale, FL 33301 United States;;;CNBC;https://www.cnbc.com/quotes/SBFM
SBFMW;Sunshine Biopharma Inc. Warrant;531220.00;Steve Slilaty;;333 Las Olas Way, Cu4 Suite 433 Fort Lauderdale, FL 33301 United States;;;CNBC;https://www.cnbc.com/quotes/SBFMW
SBGI;Sinclair Inc. Class A Common Stock;983045903.00;;7,2;10706 Beaver Dam Road Hunt Valley, MD 21030 United States;;Broadcasting;CNBC,Market Watch;https://www.cnbc.com/quotes/SBGI,https://www.marketwatch.com/investing/stock/SBGI/company-profile?mod=mw_quote_tab
SBH;Sally Beauty Holdings Inc. (Name to be changed from Sally Holdings Inc.) Common Stock;884842388.00;Denise A. Paulonis;27;3001 Colorado Blvd Denton, TX 76210 United States;;Specialty Retail;CNBC,Market Watch;https://www.cnbc.com/quotes/SBH,https://www.marketwatch.com/investing/stock/SBH/company-profile?mod=mw_quote_tab
SBI;Western Asset Intermediate Muni Fund Inc Common Stock;0.00;Jane Trust;;620 EIGHTH AVENUE, 49TH FLOOR New York, NY 10018 United States;;;CNBC;https://www.cnbc.com/quotes/SBI
